Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Note
16/12/2020,Juventus,Atalanta,1,1,1,0.6075152698216628
16/12/2020,Fiorentina,Sassuolo,1,1,1,0.37142236831785763
16/12/2020,Genoa,Milan,2,2,1,0.6291886694517925
16/12/2020,Inter,Napoli,1,0,0,0.43387050436150476
16/12/2020,Parma,Cagliari,0,0,0,0.43164979955260785
16/12/2020,Spezia,Bologna,2,2,1,0.48463907447954846
16/12/2020,Verona,Sampdoria,1,2,1,0.5554272373631183
17/12/2020,Roma,Torino,3,1,1,0.5932142960264836
19/12/2020,Fiorentina,Verona,1,1,1,0.48050844589814057
19/12/2020,Sampdoria,Crotone,3,1,1,0.5416456975695491
19/12/2020,Parma,Juventus,0,4,0,0.49720951866960994
20/12/2020,Torino,Bologna,1,1,1,0.6883006481343523
20/12/2020,Benevento,Genoa,2,0,0,0.3966084234367402
20/12/2020,Cagliari,Udinese,1,1,1,0.44666758479909896
20/12/2020,Inter,Spezia,2,1,1,0.48865701379050686
20/12/2020,Sassuolo,Milan,1,2,1,0.5357447892591384
20/12/2020,Atalanta,Roma,4,1,1,0.5157598010735414
20/12/2020,Lazio,Napoli,2,0,0,0.4449230944376282
22/12/2020,Crotone,Parma,2,1,1,0.4759819075494352
22/12/2020,Juventus,Fiorentina,0,3,0,0.4230991263949906
23/12/2020,Verona,Inter,1,2,1,0.5480017505129278
23/12/2020,Bologna,Atalanta,2,2,1,0.6383733812219317
23/12/2020,Milan,Lazio,3,2,1,0.6240621947265732
23/12/2020,Napoli,Torino,1,1,1,0.5904870278967149
23/12/2020,Roma,Cagliari,3,2,1,0.5138250560373155
23/12/2020,Sampdoria,Sassuolo,2,3,1,0.5796346803849881
23/12/2020,Spezia,Genoa,1,2,1,0.4827295759869328
23/12/2020,Udinese,Benevento,0,2,0,0.31233116296250674
03/01/2021,Inter,Crotone,6,2,1,0.5476387518187388
03/01/2021,Atalanta,Sassuolo,5,1,1,0.49986595854353105
03/01/2021,Cagliari,Napoli,1,4,1,0.4505974691311524
03/01/2021,Fiorentina,Bologna,0,0,0,0.469138362585293
03/01/2021,Genoa,Lazio,1,1,1,0.646313998667553
03/01/2021,Parma,Torino,0,3,0,0.5013267249948623
03/01/2021,Roma,Sampdoria,1,0,0,0.5321113985809676
03/01/2021,Spezia,Verona,0,1,0,0.4719062989424772
03/01/2021,Benevento,Milan,0,2,0,0.4532186246293389
03/01/2021,Juventus,Udinese,4,1,1,0.49613002464730893
06/01/2021,Cagliari,Benevento,1,2,1,0.4352763465672589
06/01/2021,Atalanta,Parma,3,0,0,0.4440156157774038
06/01/2021,Bologna,Udinese,2,2,1,0.5709485065139795
06/01/2021,Crotone,Roma,1,3,1,0.5255624555199762
06/01/2021,Lazio,Fiorentina,2,1,1,0.5293042241606379
06/01/2021,Sampdoria,Inter,2,1,1,0.6829842377362071
06/01/2021,Sassuolo,Genoa,2,1,1,0.5126064907088947
06/01/2021,Torino,Verona,1,1,1,0.6375388857894493
06/01/2021,Napoli,Spezia,1,2,1,0.4599432271889097
06/01/2021,Milan,Juventus,1,3,1,0.6484008338302147
09/01/2021,Benevento,Atalanta,1,4,1,0.48613560426889846
09/01/2021,Genoa,Bologna,2,0,0,0.5525414226248049
09/01/2021,Milan,Torino,2,0,0,0.59409018181769
10/01/2021,Roma,Inter,2,2,1,0.6012505268238302
10/01/2021,Parma,Lazio,0,2,0,0.4303845156036964
10/01/2021,Udinese,Napoli,1,2,1,0.4359071598838301
10/01/2021,Verona,Crotone,2,1,1,0.5743723101984493
10/01/2021,Fiorentina,Cagliari,1,0,0,0.43887384880842784
10/01/2021,Juventus,Sassuolo,3,1,1,0.5859086458518883
11/01/2021,Spezia,Sampdoria,2,1,1,0.6030237788531133
15/01/2021,Lazio,Roma,3,0,0,0.5424425843759751
16/01/2021,Bologna,Verona,1,0,0,0.5252648189346842
16/01/2021,Torino,Spezia,0,0,0,0.5327615953381651
16/01/2021,Sampdoria,Udinese,2,1,1,0.6578724800549145
17/01/2021,Napoli,Fiorentina,6,0,0,0.3736587455634428
17/01/2021,Crotone,Benevento,4,1,1,0.4912972586178066
17/01/2021,Sassuolo,Parma,1,1,1,0.49977911248485307
17/01/2021,Atalanta,Genoa,0,0,0,0.4747394981131915
17/01/2021,Inter,Juventus,2,0,0,0.5850977072192229
18/01/2021,Cagliari,Milan,0,2,0,0.5242829780041283
20/01/2021,Udinese,Atalanta,1,1,1,0.5745901253722796
22/01/2021,Benevento,Torino,2,2,1,0.49804346434749497
23/01/2021,Roma,Spezia,4,3,1,0.5251663802604001
23/01/2021,Milan,Atalanta,0,3,0,0.5083350701178586
23/01/2021,Udinese,Inter,0,0,0,0.5091835839255218
23/01/2021,Fiorentina,Crotone,2,1,1,0.5125987131845288
24/01/2021,Juventus,Bologna,2,0,0,0.4551216711832244
24/01/2021,Genoa,Cagliari,1,0,0,0.4464533377208729
24/01/2021,Verona,Napoli,3,1,1,0.5303244490742975
24/01/2021,Lazio,Sassuolo,2,1,1,0.6114624086514994
24/01/2021,Parma,Sampdoria,0,2,0,0.43380101081851297
29/01/2021,Torino,Fiorentina,1,1,1,0.47324229144712787
30/01/2021,Bologna,Milan,1,2,1,0.5010139114323707
30/01/2021,Sampdoria,Juventus,0,2,0,0.5314143611852387
30/01/2021,Inter,Benevento,4,0,0,0.4165599684305704
31/01/2021,Spezia,Udinese,0,1,0,0.45941722910341776
31/01/2021,Atalanta,Lazio,1,3,1,0.558906450064731
31/01/2021,Cagliari,Sassuolo,1,1,1,0.5811440394270931
31/01/2021,Crotone,Genoa,0,3,0,0.48870077339403006
31/01/2021,Napoli,Parma,2,0,0,0.38957335898134166
31/01/2021,Roma,Verona,3,1,1,0.5728794682105923
05/02/2021,Fiorentina,Inter,0,2,0,0.3900610354193476
06/02/2021,Atalanta,Torino,3,3,1,0.5546322519606586
06/02/2021,Sassuolo,Spezia,1,2,1,0.5673479489315916
06/02/2021,Juventus,Roma,2,0,0,0.44483609332025775
06/02/2021,Genoa,Napoli,2,1,1,0.45002594818347164
07/02/2021,Benevento,Sampdoria,1,1,1,0.5084193936823036
07/02/2021,Milan,Crotone,4,0,0,0.45897380553765954
07/02/2021,Udinese,Verona,2,0,0,0.4228092832185488
07/02/2021,Parma,Bologna,0,3,0,0.26813740968965555
07/02/2021,Lazio,Cagliari,1,0,0,0.4338739498032266
12/02/2021,Bologna,Benevento,1,1,1,0.46801866997410757
13/02/2021,Torino,Genoa,0,0,0,0.4411793497336123
13/02/2021,Napoli,Juventus,1,0,0,0.37301164411301135
13/02/2021,Spezia,Milan,2,0,0,0.390684298189733
14/02/2021,Roma,Udinese,3,0,0,0.43281010073768744
14/02/2021,Cagliari,Atalanta,0,1,0,0.4507609106637189
14/02/2021,Sampdoria,Fiorentina,2,1,1,0.5314282488718085
14/02/2021,Crotone,Sassuolo,1,2,1,0.6693865859161459
14/02/2021,Inter,Lazio,3,1,1,0.5185406105912469
15/02/2021,Verona,Parma,2,1,1,0.4562080329847903
19/02/2021,Fiorentina,Spezia,3,0,0,0.36213215380980684
19/02/2021,Cagliari,Torino,0,1,0,0.4011792157733066
20/02/2021,Lazio,Sampdoria,1,0,0,0.49127272437307845
20/02/2021,Genoa,Verona,2,2,1,0.47913149621644074
20/02/2021,Sassuolo,Bologna,1,1,1,0.5669835119054556
21/02/2021,Parma,Udinese,2,2,1,0.3527568414611949
21/02/2021,Milan,Inter,0,3,0,0.33225328578184676
21/02/2021,Atalanta,Napoli,4,2,1,0.4977462956145968
21/02/2021,Benevento,Roma,0,0,0,0.427906653811564
22/02/2021,Juventus,Crotone,3,0,0,0.3988497596009337
27/02/2021,Spezia,Parma,2,2,1,0.40643063145772496
27/02/2021,Bologna,Lazio,2,0,0,0.45480292040749737
27/02/2021,Verona,Juventus,1,1,1,0.4813846407893853
28/02/2021,Sampdoria,Atalanta,0,2,0,0.4931157155190161
28/02/2021,Crotone,Cagliari,0,2,0,0.36124556126934554
28/02/2021,Inter,Genoa,3,0,0,0.3282510140520575
28/02/2021,Udinese,Fiorentina,1,0,0,0.33113046948801
28/02/2021,Napoli,Benevento,2,0,0,0.37972018064982205
28/02/2021,Roma,Milan,1,2,1,0.4193559010060913
02/03/2021,Juventus,Spezia,3,0,0,0.31901831193159214
03/03/2021,Sassuolo,Napoli,3,3,1,0.6322703945215686
03/03/2021,Atalanta,Crotone,5,1,1,0.5131171433884754
03/03/2021,Benevento,Verona,0,3,0,0.44756024120092064
03/03/2021,Cagliari,Bologna,1,0,0,0.2997613360534414
03/03/2021,Fiorentina,Roma,1,2,1,0.42361144912461
03/03/2021,Genoa,Sampdoria,1,1,1,0.46453313918424316
03/03/2021,Milan,Udinese,1,1,1,0.38323058750718386
04/03/2021,Parma,Inter,1,2,1,0.3635526878628113
06/03/2021,Spezia,Benevento,1,1,1,0.4023479902786494
06/03/2021,Udinese,Sassuolo,2,0,0,0.5061414379035052
06/03/2021,Juventus,Lazio,3,1,1,0.39620668850887286
07/03/2021,Roma,Genoa,1,0,0,0.3603833485623224
07/03/2021,Crotone,Torino,4,2,1,0.5095730980781115
07/03/2021,Fiorentina,Parma,3,3,1,0.4694790024691934
07/03/2021,Verona,Milan,0,2,0,0.45754408303890387
07/03/2021,Sampdoria,Cagliari,2,2,1,0.41120047912644675
07/03/2021,Napoli,Bologna,3,1,1,0.4098384636864507
08/03/2021,Inter,Atalanta,1,0,0,0.3814640888518852
12/03/2021,Lazio,Crotone,3,2,1,0.4963931204969684
12/03/2021,Atalanta,Spezia,3,1,1,0.48115695623526344
13/03/2021,Sassuolo,Verona,3,2,1,0.6249196007586355
13/03/2021,Benevento,Fiorentina,1,4,1,0.4229481726045504
13/03/2021,Genoa,Udinese,1,1,1,0.4354244844687202
14/03/2021,Bologna,Sampdoria,3,1,1,0.5225751838877596
14/03/2021,Parma,Roma,2,0,0,0.3587198488906942
14/03/2021,Torino,Inter,1,2,1,0.48217236980341527
14/03/2021,Cagliari,Juventus,1,3,1,0.3371670549232282
14/03/2021,Milan,Napoli,0,1,0,0.37781647543898056
17/03/2021,Torino,Sassuolo,3,2,1,0.6638645144196433
19/03/2021,Parma,Genoa,1,2,1,0.41362732188036594
20/03/2021,Crotone,Bologna,2,3,1,0.5160261984161204
20/03/2021,Spezia,Cagliari,2,1,1,0.3987276253052272
21/03/2021,Verona,Atalanta,0,2,0,0.43528954268338926
21/03/2021,Juventus,Benevento,0,1,0,0.3297861764444337
21/03/2021,Sampdoria,Torino,1,0,0,0.5053702740364846
21/03/2021,Udinese,Lazio,0,1,0,0.3670949039603742
21/03/2021,Fiorentina,Milan,2,3,1,0.4302086528264948
21/03/2021,Roma,Napoli,0,2,0,0.3714813125055607
03/04/2021,Milan,Sampdoria,1,1,1,0.4602167097802087
03/04/2021,Atalanta,Udinese,3,2,1,0.4750044172970055
03/04/2021,Benevento,Parma,2,2,1,0.491395683800684
03/04/2021,Cagliari,Verona,0,2,0,0.35286654397463363
03/04/2021,Genoa,Fiorentina,1,1,1,0.5299232509414158
03/04/2021,Lazio,Spezia,2,1,1,0.48918341297078416
03/04/2021,Napoli,Crotone,4,3,1,0.48334390058467847
03/04/2021,Sassuolo,Roma,2,2,1,0.5679529237994243
03/04/2021,Torino,Juventus,2,2,1,0.49899685428254015
03/04/2021,Bologna,Inter,0,1,0,0.40870920750019557
07/04/2021,Inter,Sassuolo,2,1,1,0.5605562460392837
07/04/2021,Juventus,Napoli,2,1,1,0.43476264845981083
10/04/2021,Spezia,Crotone,3,2,1,0.5925379241423163
10/04/2021,Parma,Milan,1,3,1,0.4936900013900658
10/04/2021,Udinese,Torino,0,1,0,0.3771775564285317
11/04/2021,Inter,Cagliari,1,0,0,0.31483638662829794
11/04/2021,Juventus,Genoa,3,1,1,0.45103081819405577
11/04/2021,Sampdoria,Napoli,0,2,0,0.4490319692526792
11/04/2021,Verona,Lazio,0,1,0,0.3932676278814269
11/04/2021,Roma,Bologna,1,0,0,0.35593104507859374
11/04/2021,Fiorentina,Atalanta,2,3,1,0.4935301874389938
12/04/2021,Benevento,Sassuolo,0,1,0,0.5169872816785169
17/04/2021,Crotone,Udinese,1,2,1,0.5737339673415931
17/04/2021,Sampdoria,Verona,3,1,1,0.45079286778338057
17/04/2021,Sassuolo,Fiorentina,3,1,1,0.6701070933539688
17/04/2021,Cagliari,Parma,4,3,1,0.5060355078799064
18/04/2021,Milan,Genoa,2,1,1,0.4726569037494134
18/04/2021,Atalanta,Juventus,1,0,0,0.4630517219266367
18/04/2021,Bologna,Spezia,4,1,1,0.5102109737588785
18/04/2021,Lazio,Benevento,5,3,1,0.4447694194177113
18/04/2021,Torino,Roma,3,1,1,0.4845715593236234
18/04/2021,Napoli,Inter,1,1,1,0.42215185125223376
20/04/2021,Verona,Fiorentina,1,2,1,0.5299725690854828
21/04/2021,Milan,Sassuolo,1,2,1,0.6042776437885702
21/04/2021,Bologna,Torino,1,1,1,0.5132792516128185
21/04/2021,Crotone,Sampdoria,0,1,0,0.5243016733020804
21/04/2021,Genoa,Benevento,2,2,1,0.5404512904547984
21/04/2021,Juventus,Parma,3,1,1,0.591595314205501
21/04/2021,Spezia,Inter,1,1,1,0.5407073056280184
21/04/2021,Udinese,Cagliari,0,1,0,0.29462765191694046
22/04/2021,Roma,Atalanta,1,1,1,0.4199350578935111
22/04/2021,Napoli,Lazio,5,2,1,0.4844044065732446
24/04/2021,Genoa,Spezia,2,0,0,0.5747045326525804
24/04/2021,Parma,Crotone,3,4,1,0.6303483902000178
24/04/2021,Sassuolo,Sampdoria,1,0,0,0.5406294316612498
25/04/2021,Benevento,Udinese,2,4,1,0.46918245428320604
25/04/2021,Fiorentina,Juventus,1,1,1,0.602400966033285
25/04/2021,Inter,Verona,1,0,0,0.36554667620984277
25/04/2021,Cagliari,Roma,3,2,1,0.42886927252207135
25/04/2021,Atalanta,Bologna,5,0,0,0.43117661920350436
26/04/2021,Torino,Napoli,0,2,0,0.47313737933109995
26/04/2021,Lazio,Milan,3,0,0,0.47822199498392504
01/05/2021,Verona,Spezia,1,1,1,0.4996701785018328
01/05/2021,Crotone,Inter,0,2,0,0.4607242991127441
01/05/2021,Milan,Benevento,2,0,0,0.43945155856616236
02/05/2021,Lazio,Genoa,4,3,1,0.5305071169541041
02/05/2021,Bologna,Fiorentina,3,3,1,0.6228043488318731
02/05/2021,Napoli,Cagliari,1,1,1,0.4561738570431571
02/05/2021,Sassuolo,Atalanta,1,1,1,0.5757893769945779
02/05/2021,Udinese,Juventus,1,2,1,0.4572499354447165
02/05/2021,Sampdoria,Roma,2,0,0,0.39287489327684466
03/05/2021,Torino,Parma,1,0,0,0.5619578308680244
08/05/2021,Spezia,Napoli,1,4,1,0.5726145527840252
08/05/2021,Udinese,Bologna,1,1,1,0.42674081160049193
08/05/2021,Inter,Sampdoria,5,1,1,0.403377546500151
08/05/2021,Fiorentina,Lazio,2,0,0,0.5290726911624833
09/05/2021,Genoa,Sassuolo,1,2,1,0.6665985887849715
09/05/2021,Benevento,Cagliari,1,3,1,0.4682364788415434
09/05/2021,Parma,Atalanta,2,5,1,0.5637114244262025
09/05/2021,Verona,Torino,1,1,1,0.48051035818078214
09/05/2021,Roma,Crotone,5,0,0,0.4536615151862605
09/05/2021,Juventus,Milan,0,3,0,0.43628907906801406
11/05/2021,Napoli,Udinese,5,1,1,0.5866867954237056
12/05/2021,Cagliari,Fiorentina,0,0,0,0.4879771651060565
12/05/2021,Atalanta,Benevento,2,0,0,0.42686226931428406
12/05/2021,Bologna,Genoa,0,2,0,0.49976213734127306
12/05/2021,Inter,Roma,3,1,1,0.4338879249353846
12/05/2021,Lazio,Parma,1,0,0,0.49110565684862195
12/05/2021,Sampdoria,Spezia,2,2,1,0.5249068762694871
12/05/2021,Sassuolo,Juventus,1,3,1,0.6319250940097876
12/05/2021,Torino,Milan,0,7,0,0.38254455976418084
13/05/2021,Crotone,Verona,2,1,1,0.5142424102743988
15/05/2021,Genoa,Atalanta,3,4,1,0.5662276008310985
15/05/2021,Spezia,Torino,4,1,1,0.5872629521783154
15/05/2021,Juventus,Inter,3,2,1,0.5124004792790489
15/05/2021,Roma,Lazio,2,0,0,0.34755508783033023
16/05/2021,Fiorentina,Napoli,0,2,0,0.4759400734482824
16/05/2021,Benevento,Crotone,1,1,1,0.5407362264759346
16/05/2021,Udinese,Sampdoria,0,1,0,0.3854100997850809
16/05/2021,Parma,Sassuolo,1,3,1,0.662787797303439
16/05/2021,Milan,Cagliari,0,0,0,0.34497803779314157
17/05/2021,Verona,Bologna,2,2,1,0.5096421538902697
18/05/2021,Lazio,Torino,0,0,0,0.3708423648533291
22/05/2021,Cagliari,Genoa,0,1,0,0.38471100186886625
22/05/2021,Crotone,Fiorentina,0,0,0,0.4601131442903996
22/05/2021,Sampdoria,Parma,3,0,0,0.4248167572556254
23/05/2021,Inter,Udinese,5,1,1,0.536781147253746
23/05/2021,Atalanta,Milan,0,2,0,0.34144218711358154
23/05/2021,Bologna,Juventus,1,4,1,0.575992029804009
23/05/2021,Napoli,Verona,1,1,1,0.5586225112805271
23/05/2021,Sassuolo,Lazio,2,0,0,0.4386041139611621
23/05/2021,Spezia,Roma,2,2,1,0.6125779050941148
23/05/2021,Torino,Benevento,1,1,1,0.4653827258766709
21/08/2021,Inter,Genoa,4,0,0,0.4140747587176916
21/08/2021,Verona,Sassuolo,2,3,1,0.6335359278938756
21/08/2021,Empoli,Lazio,1,3,1,0.4778767468077042
21/08/2021,Torino,Atalanta,1,2,1,0.5027577470155205
22/08/2021,Bologna,Salernitana,3,2,1,0.3041171929783551
22/08/2021,Udinese,Juventus,2,2,1,0.5732013848137211
22/08/2021,Napoli,Venezia,2,0,0,0.2481549644839582
22/08/2021,Roma,Fiorentina,3,1,1,0.44306882668367675
23/08/2021,Cagliari,Spezia,2,2,1,0.5377971609525067
23/08/2021,Sampdoria,Milan,0,1,0,0.2542074478195852
27/08/2021,Udinese,Venezia,3,0,0,0.21569822159327065
27/08/2021,Verona,Inter,1,3,1,0.606990816987806
28/08/2021,Atalanta,Bologna,0,0,0,0.42071382312781813
28/08/2021,Lazio,Spezia,6,1,1,0.5475544555897107
28/08/2021,Fiorentina,Torino,2,1,1,0.5078958049632285
28/08/2021,Juventus,Empoli,0,1,0,0.5322655920778459
29/08/2021,Genoa,Napoli,1,2,1,0.5026968112152412
29/08/2021,Sassuolo,Sampdoria,0,0,0,0.4375168623105631
29/08/2021,Milan,Cagliari,4,1,1,0.3455716621739241
29/08/2021,Salernitana,Roma,0,4,0,0.21763347073065295
11/09/2021,Empoli,Venezia,1,2,1,0.33044665075767377
11/09/2021,Napoli,Juventus,2,1,1,0.600528678933234
11/09/2021,Atalanta,Fiorentina,1,2,1,0.4626714573646572
12/09/2021,Sampdoria,Inter,2,2,1,0.44590329765937153
12/09/2021,Cagliari,Genoa,2,3,1,0.44778692500941963
12/09/2021,Spezia,Udinese,0,1,0,0.6007667518879646
12/09/2021,Torino,Salernitana,4,0,0,0.24016394303833233
12/09/2021,Milan,Lazio,2,0,0,0.2512244219226968
12/09/2021,Roma,Sassuolo,2,1,1,0.5510497030884709
13/09/2021,Bologna,Verona,1,0,0,0.5138747463222447
17/09/2021,Sassuolo,Torino,0,1,0,0.47821666073368463
18/09/2021,Genoa,Fiorentina,1,2,1,0.5556070131916595
18/09/2021,Inter,Bologna,6,1,1,0.51047431897991
18/09/2021,Salernitana,Atalanta,0,1,0,0.24152524878061724
19/09/2021,Empoli,Sampdoria,0,3,0,0.42123365090625264
19/09/2021,Venezia,Spezia,1,2,1,0.4071705976487449
19/09/2021,Lazio,Cagliari,2,2,1,0.4280695414796829
19/09/2021,Verona,Roma,3,2,1,0.5740686634573072
19/09/2021,Juventus,Milan,1,1,1,0.42268339010360106
20/09/2021,Udinese,Napoli,0,4,0,0.38964324041673115
21/09/2021,Bologna,Genoa,2,2,1,0.5302906385856271
21/09/2021,Atalanta,Sassuolo,2,1,1,0.5361578798359352
21/09/2021,Fiorentina,Inter,1,3,1,0.586259966508016
22/09/2021,Salernitana,Verona,2,2,1,0.34298182451427695
22/09/2021,Spezia,Juventus,2,3,1,0.7255891495805571
22/09/2021,Cagliari,Empoli,0,2,0,0.4345809244409078
22/09/2021,Milan,Venezia,2,0,0,0.16634895422059298
23/09/2021,Sampdoria,Napoli,0,4,0,0.32365422913292086
23/09/2021,Torino,Lazio,1,1,1,0.41375909494232477
23/09/2021,Roma,Udinese,1,0,0,0.3889391456568352
25/09/2021,Spezia,Milan,1,2,1,0.5274003961109419
25/09/2021,Inter,Atalanta,2,2,1,0.5641552637978131
25/09/2021,Genoa,Verona,3,3,1,0.6572582353535807
26/09/2021,Juventus,Sampdoria,3,2,1,0.45754467604808463
26/09/2021,Empoli,Bologna,4,2,1,0.5499250170787107
26/09/2021,Sassuolo,Salernitana,1,0,0,0.26035353314858317
26/09/2021,Udinese,Fiorentina,0,1,0,0.393802810412647
26/09/2021,Lazio,Roma,3,2,1,0.4863597770051953
26/09/2021,Napoli,Cagliari,2,0,0,0.4102723193302935
27/09/2021,Venezia,Torino,1,1,1,0.324575192777984
01/10/2021,Cagliari,Venezia,1,1,1,0.31715258708882305
02/10/2021,Salernitana,Genoa,1,0,0,0.28535119932017183
02/10/2021,Torino,Juventus,0,1,0,0.5466227438367739
02/10/2021,Sassuolo,Inter,1,2,1,0.581132057803476
03/10/2021,Bologna,Lazio,3,0,0,0.441777092288298
03/10/2021,Sampdoria,Udinese,3,3,1,0.3618048323606572
03/10/2021,Verona,Spezia,4,0,0,0.6559687074968661
03/10/2021,Fiorentina,Napoli,1,2,1,0.4733689433352127
03/10/2021,Roma,Empoli,2,0,0,0.40750145443608554
03/10/2021,Atalanta,Milan,2,3,1,0.4205000423470636
16/10/2021,Spezia,Salernitana,2,1,1,0.41309183170576336
16/10/2021,Lazio,Inter,3,1,1,0.6150395458163552
16/10/2021,Milan,Verona,3,2,1,0.5061032028807935
17/10/2021,Cagliari,Sampdoria,3,1,1,0.4272932850458888
17/10/2021,Empoli,Atalanta,1,4,1,0.543246274608696
17/10/2021,Genoa,Sassuolo,2,2,1,0.6432615637599495
17/10/2021,Udinese,Bologna,1,1,1,0.4204973505686229
17/10/2021,Napoli,Torino,1,0,0,0.3899305938852551
17/10/2021,Juventus,Roma,1,0,0,0.46167050176380203
18/10/2021,Venezia,Fiorentina,1,0,0,0.3397431485387477
22/10/2021,Torino,Genoa,3,2,1,0.4935079832365281
22/10/2021,Sampdoria,Spezia,2,1,1,0.5521039331971199
23/10/2021,Salernitana,Empoli,2,4,1,0.31721748025283475
23/10/2021,Sassuolo,Venezia,3,1,1,0.3856386292631227
23/10/2021,Bologna,Milan,2,4,1,0.49206561304097196
24/10/2021,Atalanta,Udinese,1,1,1,0.5088912805904644
24/10/2021,Fiorentina,Cagliari,3,0,0,0.4469957256402303
24/10/2021,Verona,Lazio,4,1,1,0.5530661489515593
24/10/2021,Roma,Napoli,0,0,0,0.32009120037844374
24/10/2021,Inter,Juventus,1,1,1,0.663738737675305
26/10/2021,Spezia,Genoa,1,1,1,0.6866578713329963
26/10/2021,Venezia,Salernitana,1,2,1,0.25844570470022576
26/10/2021,Milan,Torino,1,0,0,0.3854751606899388
27/10/2021,Juventus,Sassuolo,1,2,1,0.6284633142578482
27/10/2021,Sampdoria,Atalanta,1,3,1,0.5662622320932614
27/10/2021,Udinese,Verona,1,1,1,0.531157109663889
27/10/2021,Cagliari,Roma,1,2,1,0.4460414662146502
27/10/2021,Empoli,Inter,0,2,0,0.5677418903985854
27/10/2021,Lazio,Fiorentina,1,0,0,0.4469283816991598
28/10/2021,Napoli,Bologna,3,0,0,0.39971977786138524
30/10/2021,Atalanta,Lazio,2,2,1,0.5654176613775728
30/10/2021,Verona,Juventus,2,1,1,0.672250435118102
30/10/2021,Torino,Sampdoria,3,0,0,0.38823292437607504
31/10/2021,Inter,Udinese,2,0,0,0.5078965289789408
31/10/2021,Fiorentina,Spezia,3,0,0,0.5057384332169119
31/10/2021,Genoa,Venezia,0,0,0,0.4546172725684069
31/10/2021,Sassuolo,Empoli,1,2,1,0.5325660650898068
31/10/2021,Salernitana,Napoli,0,1,0,0.22348895379215122
31/10/2021,Roma,Milan,1,2,1,0.4229370497777652
01/11/2021,Bologna,Cagliari,2,0,0,0.4125164243485141
05/11/2021,Empoli,Genoa,2,2,1,0.5823030235525974
06/11/2021,Spezia,Torino,1,0,0,0.45130101114221416
06/11/2021,Juventus,Fiorentina,1,0,0,0.4073482522050068
06/11/2021,Cagliari,Atalanta,1,2,1,0.5951462246708374
07/11/2021,Venezia,Roma,3,2,1,0.4192785149149526
07/11/2021,Sampdoria,Bologna,1,2,1,0.511302206097043
07/11/2021,Udinese,Sassuolo,3,2,1,0.5899777414446215
07/11/2021,Lazio,Salernitana,3,0,0,0.31567132872808146
07/11/2021,Napoli,Verona,1,1,1,0.5187011491302886
07/11/2021,Milan,Inter,1,1,1,0.5571052658232584
20/11/2021,Atalanta,Spezia,5,2,1,0.6629274378035739
20/11/2021,Lazio,Juventus,0,2,0,0.44449820872961304
20/11/2021,Fiorentina,Milan,4,3,1,0.47386406812228654
21/11/2021,Sassuolo,Cagliari,2,2,1,0.5590865320106344
21/11/2021,Bologna,Venezia,0,1,0,0.3464337780711436
21/11/2021,Salernitana,Sampdoria,0,2,0,0.2950000768906143
21/11/2021,Inter,Napoli,3,2,1,0.46589347981116747
21/11/2021,Genoa,Roma,0,2,0,0.49254432972817974
22/11/2021,Verona,Empoli,2,1,1,0.6429595936700401
22/11/2021,Torino,Udinese,2,1,1,0.44173003518031734
26/11/2021,Cagliari,Salernitana,1,1,1,0.41228956274708806
27/11/2021,Empoli,Fiorentina,2,1,1,0.4909537039541869
27/11/2021,Sampdoria,Verona,3,1,1,0.6559647552718915
27/11/2021,Juventus,Atalanta,0,1,0,0.538434504537737
27/11/2021,Venezia,Inter,0,2,0,0.40847750083052503
28/11/2021,Udinese,Genoa,0,0,0,0.46220917220519553
28/11/2021,Milan,Sassuolo,1,3,1,0.6750004099907903
28/11/2021,Spezia,Bologna,0,1,0,0.48131957209257525
28/11/2021,Roma,Torino,1,0,0,0.3059930969430761
28/11/2021,Napoli,Lazio,4,0,0,0.3282710178372815
30/11/2021,Atalanta,Venezia,4,0,0,0.41666871126220567
30/11/2021,Fiorentina,Sampdoria,3,1,1,0.448918832089488
30/11/2021,Salernitana,Juventus,0,2,0,0.29659555955372885
30/11/2021,Verona,Cagliari,0,0,0,0.5470496631865078
01/12/2021,Bologna,Roma,1,0,0,0.33740029545140515
01/12/2021,Inter,Spezia,2,0,0,0.4706983729351789
01/12/2021,Genoa,Milan,0,3,0,0.4846071235448934
01/12/2021,Sassuolo,Napoli,2,2,1,0.5546006538546164
02/12/2021,Torino,Empoli,2,2,1,0.4924992487008943
02/12/2021,Lazio,Udinese,4,4,1,0.46272870753108597
04/12/2021,Milan,Salernitana,2,0,0,0.32177962567276686
04/12/2021,Roma,Inter,0,3,0,0.3521182988748699
04/12/2021,Napoli,Atalanta,2,3,1,0.5111429704440849
05/12/2021,Bologna,Fiorentina,2,3,1,0.3794998229816439
05/12/2021,Spezia,Sassuolo,2,2,1,0.6754766073051702
05/12/2021,Venezia,Verona,3,4,1,0.5112284752349563
05/12/2021,Sampdoria,Lazio,1,3,1,0.490617253949803
05/12/2021,Juventus,Genoa,2,0,0,0.3452768428995847
06/12/2021,Empoli,Udinese,3,1,1,0.6095835528374822
06/12/2021,Cagliari,Torino,1,1,1,0.45209875075699857
10/12/2021,Genoa,Sampdoria,1,3,1,0.46054068536046167
11/12/2021,Fiorentina,Salernitana,4,0,0,0.2874002696015459
11/12/2021,Venezia,Juventus,1,1,1,0.3672909781309266
